browser,browser_version,city,commentId,commentMessage,contentId,contentName,contentType,created,currentSpaceId,current_url,device,distinct_id,errorStateCode,event,event_1,feedItemActorId,feedItemActorType,feedItemDescription,feedItemId,feedItemTargetType,feedItemTargetTypeId,feedItemVerbId,hasFinishedOnboarding,hasSetPassword,id,initial_referrer,initial_referring_domain,lib_version,mediaDescription,mediaProviderName,mediaProviderUrl,mediaTitle,mediaType,mediaUrl,mp_country_code,mp_lib,name,notificationActorId,notificationActorType,notificationDescription,notificationId,notificationTargetType,notificationTargetTypeId,notificationVerbId,os,path,postId,postMessage,referrer,referrer.1,referring_domain,region,screen,screen_height,screen_width,search,spaceId,space_1,time,time_1,title,topic,topicId,topicName,updatedAt,url,usingStandaloneApp,utmTargetURL,utm_medium,utm_source
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed/findOne?targetType=Space&targetId=569384db2bea66f99e5af2e7&objectType=Content&objectId=569a6afe2fb0de2600f2bfd8&actorType=ETUser&actorId=5698da512fb0de2600f22a13,,5693844d2bea66f99e5af2e6,,Viewed feedItem,Viewed feedItem,5698da512fb0de2600f22a13,ETUser,"{'object': {'commentThreadId': '569a6afe4c36f737d6ad3dee', 'commentsCount': 0, 'id': '569a6afe2fb0de2600f2bfd8', 'contentType': 'file', 'name': '12545930_10208536585842682_1936761789_o.jpg', 'deletedAt': None, 'updatedAt': '2016-01-16T17:08:30', 'noun': 'file', 'displayName': '12545930_10208536585842682_1936761789_o', 'createdAt': '2016-01-16T17:08:30', 'revisionId': '569a6afe2fb0de2600f2bfd7', 'topics': [{'revisionId': '56977f1e8b0c7f2700042228', 'name': 'Beslutninger', 'slug': 'beslutninger358', 'id': '5693c262d108fc24008de149', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}], 'article': 'a', 'session': {'permissions': {'canCreate': True, 'canUpdate': True, 'canComment': True, 'canDelete': True, 'canDownload': True}}, 'owner': {'firstName': 'Oana', 'id': '5698da512fb0de2600f22a13', 'lastName': 'Dragomir', 'email': 'oana.dragomir@student.bi.no'}, 'payload': {'s3FilePreviewKey': '569a6ac22fb0de2600f2bfd6/12545930_10208536585842682_1936761789_o.jpg', 's3FileKey': '569a6ac22fb0de2600f2bfd6/12545930_10208536585842682_1936761789_o.jpg', 'uploadRequestId': '569a6ac22fb0de2600f2bfd6', 'fileName': '12545930_10208536585842682_1936761789_o.jpg', 'message': ':)', 'mimeType': 'image/jpeg'}, 'ownerId': '5698da512fb0de2600f22a13'}, 'actors': [{'lastName': 'Dragomir', 'id': '5698da512fb0de2600f22a13', 'phone': '97109626', 'hasFinishedOnboarding': True, 'firstName': 'Oana', 'updatedAt': {}, 'email': 'oana.dragomir@student.bi.no', 'createdAt': {}, 'displayName': 'Oana  Dragomir', 'hasSetPassword': True}], 'target': {'noun': 'space', 'ownerId': '569368472bea66f99e5af2a5', 'id': '569384db2bea66f99e5af2e7', 'preposition': 'in', 'article': 'a', 'title': 'MRK3480 Forbrukeratferd', 'topics': [{'revisionId': '5695059a91da2d2300566f1d', 'name': 'Beskjeder, kun fra Nina', 'slug': 'beskjeder-kun-fra-nina', 'id': '5693c208d108fc24008de13b', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '5693d8a316e0a927006261d3', 'name': 'Kursinformasjon', 'slug': 'kursinformasjon1272', 'id': '5693c252d108fc24008de142', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '56977f1243929524005287de', 'name': 'Forbrukeratferd', 'slug': 'forbrukeratferd', 'id': '5693c25b16e0a927006257d5', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '56977f1e8b0c7f2700042228', 'name': 'Beslutninger', 'slug': 'beslutninger358', 'id': '5693c262d108fc24008de149', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '569505bb6ccbf42600dda621', 'name': 'Faglige spørsmål?', 'slug': 'faglige-sporsmal', 'id': '569505bb6ccbf42600dda622', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '56976cec8b0c7f2700041dee', 'name': 'Foiler til hvert kapittel', 'slug': 'foiler-til-hvert-kapittel', 'id': '56976cb88b0c7f2700041dc5', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}], 'rootId': '569384db2bea66f99e5af2e7', 'displayName': 'MRK3480 Forbrukeratferd'}, 'verb': {'pastSimple': 'uploaded', 'verb': 'upload'}}",569a6aff2fb0de2600f2bfe2,Space,569384db2bea66f99e5af2e7,upload,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1453108397,2016-01-18 10:13:17,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed/findOne?targetType=Space&targetId=569384db2bea66f99e5af2e7&objectType=Content&objectId=569a6afe2fb0de2600f2bfd8&actorType=ETUser&actorId=5698da512fb0de2600f22a13,,5693844d2bea66f99e5af2e6,,Selected all topics,Selected all topics,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1453108400,2016-01-18 10:13:20,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed/findOne?targetType=Space&targetId=569384db2bea66f99e5af2e7&objectType=Content&objectId=569a6afe2fb0de2600f2bfd8&actorType=ETUser&actorId=5698da512fb0de2600f22a13,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics//feed Page,Viewed feed/all,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics//feed/findOne,,,,,,Rogaland Fylke,feed,900,1600,?targetType=Space&targetId=569384db2bea66f99e5af2e7&objectType=Content&objectId=569a6afe2fb0de2600f2bfd8&actorType=ETUser&actorId=5698da512fb0de2600f22a13,,MRK3480 Forbrukeratferd,1453108400,2016-01-18 10:13:20,Trive - Master anything,all,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed/findOne?targetType=Space&targetId=569384db2bea66f99e5af2e7&objectType=Content&objectId=569a6afe2fb0de2600f2bfd8&actorType=ETUser&actorId=5698da512fb0de2600f22a13,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Viewed notifications,Viewed notifications,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1453108401,2016-01-18 10:13:21,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics//feed/findOne Page,Viewed feed/findOne,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics//feed/findOne,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1453108402,2016-01-18 10:13:22,Trive - Master anything,all,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Viewed notification,Viewed notification,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,5698da612fb0de2600f22acd,ETUser,"{'object': {'noun': 'file', 'name': 'image.jpeg', 'id': '569a49552fb0de2600f2b2eb', 'contentType': 'file', 'ownerId': '5698da612fb0de2600f22acd', 'deletedAt': None, 'updatedAt': '2016-01-16T14:44:53', 'payload': {'s3FilePreviewKey': '569a49142fb0de2600f2b2e7/image.jpeg', 's3FileKey': '569a49142fb0de2600f2b2e7/image.jpeg', 'uploadRequestId': '569a49142fb0de2600f2b2e7', 'fileName': 'image.jpeg', 'message': '🍴', 'mimeType': 'image/jpeg'}, 'displayName': 'image.jpeg', 'createdAt': '2016-01-16T14:44:53', 'revisionId': '569a49552fb0de2600f2b2ea', 'topics': [{'revisionId': '56977f1e8b0c7f2700042228', 'name': 'Beslutninger', 'slug': 'beslutninger358', 'id': '5693c262d108fc24008de149', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}], 'article': 'a', 'owner': {'firstName': 'Katrine Tokouzpalidis', 'id': '5698da612fb0de2600f22acd', 'lastName': 'Lislerud', 'email': 'katrine.t.lislerud@student.bi.no'}}, 'actors': [{'lastName': 'Lislerud', '$$hashKey': 'object:1407', 'id': '5698da612fb0de2600f22acd', 'phone': '97466753', 'hasFinishedOnboarding': True, 'firstName': 'Katrine Tokouzpalidis', 'updatedAt': {}, 'email': 'katrine.t.lislerud@student.bi.no', 'createdAt': {}, 'displayName': 'Katrine Tokouzpalidis Lislerud', 'hasSetPassword': True}], 'target': {'noun': 'space', 'ownerId': '569368472bea66f99e5af2a5', 'id': '569384db2bea66f99e5af2e7', 'preposition': 'in', 'article': 'a', 'title': 'MRK3480 Forbrukeratferd', 'topics': [{'revisionId': '5695059a91da2d2300566f1d', 'name': 'Beskjeder, kun fra Nina', 'slug': 'beskjeder-kun-fra-nina', 'id': '5693c208d108fc24008de13b', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '5693d8a316e0a927006261d3', 'name': 'Kursinformasjon', 'slug': 'kursinformasjon1272', 'id': '5693c252d108fc24008de142', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '56977f1243929524005287de', 'name': 'Forbrukeratferd', 'slug': 'forbrukeratferd', 'id': '5693c25b16e0a927006257d5', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '56977f1e8b0c7f2700042228', 'name': 'Beslutninger', 'slug': 'beslutninger358', 'id': '5693c262d108fc24008de149', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '569505bb6ccbf42600dda621', 'name': 'Faglige spørsmål?', 'slug': 'faglige-sporsmal', 'id': '569505bb6ccbf42600dda622', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '56976cec8b0c7f2700041dee', 'name': 'Foiler til hvert kapittel', 'slug': 'foiler-til-hvert-kapittel', 'id': '56976cb88b0c7f2700041dc5', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}], 'rootId': '569384db2bea66f99e5af2e7', 'displayName': 'MRK3480 Forbrukeratferd'}, 'verb': {'pastSimple': 'created', 'verb': 'create'}}",569a49562fb0de2600f2b2f3,Space,569384db2bea66f99e5af2e7,create,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1453108402,2016-01-18 10:13:22,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed/findOne?targetType=Space&targetId=569384db2bea66f99e5af2e7&objectType=Content&objectId=569a49552fb0de2600f2b2eb&actorType=ETUser&actorId=5698da612fb0de2600f22acd,,5693844d2bea66f99e5af2e6,,Viewed feedItem,Viewed feedItem,5698da612fb0de2600f22acd,ETUser,"{'object': {'commentThreadId': '569a49554c36f737d6ad3d3c', 'commentsCount': 0, 'id': '569a49552fb0de2600f2b2eb', 'contentType': 'file', 'name': 'image.jpeg', 'deletedAt': None, 'updatedAt': '2016-01-16T14:44:53', 'noun': 'file', 'displayName': 'image.jpeg', 'createdAt': '2016-01-16T14:44:53', 'revisionId': '569a49552fb0de2600f2b2ea', 'topics': [{'revisionId': '56977f1e8b0c7f2700042228', 'name': 'Beslutninger', 'slug': 'beslutninger358', 'id': '5693c262d108fc24008de149', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}], 'article': 'a', 'session': {'permissions': {'canCreate': True, 'canUpdate': True, 'canComment': True, 'canDelete': True, 'canDownload': True}}, 'owner': {'firstName': 'Katrine Tokouzpalidis', 'id': '5698da612fb0de2600f22acd', 'lastName': 'Lislerud', 'email': 'katrine.t.lislerud@student.bi.no'}, 'payload': {'s3FilePreviewKey': '569a49142fb0de2600f2b2e7/image.jpeg', 's3FileKey': '569a49142fb0de2600f2b2e7/image.jpeg', 'uploadRequestId': '569a49142fb0de2600f2b2e7', 'fileName': 'image.jpeg', 'message': '🍴', 'mimeType': 'image/jpeg'}, 'ownerId': '5698da612fb0de2600f22acd'}, 'actors': [{'lastName': 'Lislerud', 'id': '5698da612fb0de2600f22acd', 'phone': '97466753', 'hasFinishedOnboarding': True, 'firstName': 'Katrine Tokouzpalidis', 'updatedAt': {}, 'email': 'katrine.t.lislerud@student.bi.no', 'createdAt': {}, 'displayName': 'Katrine Tokouzpalidis Lislerud', 'hasSetPassword': True}], 'target': {'noun': 'space', 'ownerId': '569368472bea66f99e5af2a5', 'id': '569384db2bea66f99e5af2e7', 'preposition': 'in', 'article': 'a', 'title': 'MRK3480 Forbrukeratferd', 'topics': [{'revisionId': '5695059a91da2d2300566f1d', 'name': 'Beskjeder, kun fra Nina', 'slug': 'beskjeder-kun-fra-nina', 'id': '5693c208d108fc24008de13b', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '5693d8a316e0a927006261d3', 'name': 'Kursinformasjon', 'slug': 'kursinformasjon1272', 'id': '5693c252d108fc24008de142', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '56977f1243929524005287de', 'name': 'Forbrukeratferd', 'slug': 'forbrukeratferd', 'id': '5693c25b16e0a927006257d5', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '56977f1e8b0c7f2700042228', 'name': 'Beslutninger', 'slug': 'beslutninger358', 'id': '5693c262d108fc24008de149', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '569505bb6ccbf42600dda621', 'name': 'Faglige spørsmål?', 'slug': 'faglige-sporsmal', 'id': '569505bb6ccbf42600dda622', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '56976cec8b0c7f2700041dee', 'name': 'Foiler til hvert kapittel', 'slug': 'foiler-til-hvert-kapittel', 'id': '56976cb88b0c7f2700041dc5', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}], 'rootId': '569384db2bea66f99e5af2e7', 'displayName': 'MRK3480 Forbrukeratferd'}, 'verb': {'pastSimple': 'uploaded', 'verb': 'upload'}}",569a49562fb0de2600f2b2f5,Space,569384db2bea66f99e5af2e7,upload,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1453108402,2016-01-18 10:13:22,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed/findOne?targetType=Space&targetId=569384db2bea66f99e5af2e7&objectType=Content&objectId=569a49552fb0de2600f2b2eb&actorType=ETUser&actorId=5698da612fb0de2600f22acd,,5693844d2bea66f99e5af2e6,,Selected all topics,Selected all topics,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1453108405,2016-01-18 10:13:25,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed/findOne?targetType=Space&targetId=569384db2bea66f99e5af2e7&objectType=Content&objectId=569a49552fb0de2600f2b2eb&actorType=ETUser&actorId=5698da612fb0de2600f22acd,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics//feed Page,Viewed feed/all,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics//feed/findOne,,,,,,Rogaland Fylke,feed,900,1600,?targetType=Space&targetId=569384db2bea66f99e5af2e7&objectType=Content&objectId=569a49552fb0de2600f2b2eb&actorType=ETUser&actorId=5698da612fb0de2600f22acd,,MRK3480 Forbrukeratferd,1453108405,2016-01-18 10:13:25,Trive - Master anything,all,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed/findOne?targetType=Space&targetId=569384db2bea66f99e5af2e7&objectType=Content&objectId=569a49552fb0de2600f2b2eb&actorType=ETUser&actorId=5698da612fb0de2600f22acd,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Viewed notifications,Viewed notifications,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1453108406,2016-01-18 10:13:26,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Selected all topics,Selected all topics,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1453108429,2016-01-18 10:13:49,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Selected topic,Selected topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1453108459,2016-01-18 10:14:19,,all,5693c262d108fc24008de149,Beslutninger,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/beslutninger358/feed Page,Viewed feed/topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/beslutninger358/feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1453108459,2016-01-18 10:14:19,Trive - Master anything,beslutninger358,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beslutninger358/feed,,5693844d2bea66f99e5af2e6,,Selected all topics,Selected all topics,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1453108477,2016-01-18 10:14:37,,beslutninger358,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beslutninger358/feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics//feed Page,Viewed feed/all,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics/beslutninger358/feed,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1453108477,2016-01-18 10:14:37,Trive - Master anything,all,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beslutninger358/feed,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Navigating to content overview,Navigating to content overview,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1453108517,2016-01-18 10:15:17,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//content,,5693844d2bea66f99e5af2e6,,Viewed space MRK3480 Forbrukeratferd,Viewed space,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,,900,1600,,569384db2bea66f99e5af2e7,MRK3480 Forbrukeratferd,1453108517,2016-01-18 10:15:17,MRK3480 Forbrukeratferd,,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics//content Page,Viewed content/all,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics//content,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,,Rogaland Fylke,content,900,1600,,,MRK3480 Forbrukeratferd,1453108517,2016-01-18 10:15:17,Trive - Master anything,all,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//content,,5693844d2bea66f99e5af2e6,,Selected topic,Selected topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,content,900,1600,,,MRK3480 Forbrukeratferd,1453108519,2016-01-18 10:15:19,,all,5693c262d108fc24008de149,Beslutninger,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beslutninger358/content,,5693844d2bea66f99e5af2e6,,Viewed space MRK3480 Forbrukeratferd,Viewed space,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,,900,1600,,569384db2bea66f99e5af2e7,MRK3480 Forbrukeratferd,1453108519,2016-01-18 10:15:19,MRK3480 Forbrukeratferd,,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//content,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/beslutninger358/content Page,Viewed content/topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/beslutninger358/content,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics//content,,,,,,Rogaland Fylke,content,900,1600,,,MRK3480 Forbrukeratferd,1453108519,2016-01-18 10:15:19,Trive - Master anything,beslutninger358,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//content,False,,,
Chrome,47.0,Stavanger,,,569a49552fb0de2600f2b2eb,image.jpeg,file,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beslutninger358/contents/view?contentId=569a49552fb0de2600f2b2eb,,5693844d2bea66f99e5af2e6,,Viewed content,Viewed content,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,content,900,1600,,,MRK3480 Forbrukeratferd,1453108530,2016-01-18 10:15:30,,beslutninger358,,,2016-01-11T12:23:48,,False,,,
